Date,State_Num,State,County_Num,County_Name,Event,Property_DMG,Damage Factor,F-Scale
14-Oct-66,29,MO,29,CAMDEN,TORNADO,25,K,2
14-Oct-66,29,MO,135,MONITEAU,TORNADO,25,K,2
14-Oct-66,29,MO,131,MILLER,TORNADO,25,K,2
14-Oct-66,29,MO,29,CAMDEN,TORNADO,25,K,2
14-Oct-66,29,MO,135,MONITEAU,TORNADO,25,K,2
14-Oct-66,29,MO,131,MILLER,TORNADO,25,K,2
14-Oct-66,29,MO,51,COLE,TORNADO,25,K,1
14-Oct-66,29,MO,105,LACLEDE,TORNADO,25,K,2
14-Oct-66,29,MO,169,PULASKI,TORNADO,2.5,M,2
14-Oct-66,29,MO,183,ST. CHARLES,TORNADO,2.5,M,3
1-May-73,29,MO,45,CLARK,TORNADO,2.5,M,3
24-Dec-73,29,MO,57,DADE,TORNADO,25,K,0
8-Mar-74,29,MO,25,CALDWELL,TORNADO,25,K,1
13-Apr-74,29,MO,145,NEWTON,TORNADO,2.5,K,2
13-Apr-74,29,MO,205,SHELBY,TORNADO,25,K,3
13-Apr-74,29,MO,45,CLARK,TORNADO,25,K,2
13-Apr-74,29,MO,67,DOUGLAS,TORNADO,25,K,2
13-Apr-74,29,MO,229,WRIGHT,TORNADO,25,K,2
13-Apr-74,29,MO,215,TEXAS,TORNADO,250,K,2
14-Apr-74,29,MO,55,CRAWFORD,TORNADO,250,K,2
14-Apr-74,29,MO,221,WASHINGTON,TORNADO,0,K,2
24-Apr-75,29,MO,43,CHRISTIAN,TORNADO,25,K,1
24-Apr-75,29,MO,43,CHRISTIAN,TORNADO,0,K,4
24-Apr-75,29,MO,145,NEWTON,TORNADO,25,M,4
14-Mar-71,29,MO,31,CAPE GIRARDEAU,TORNADO,250,K,2
15-Mar-71,29,MO,133,MISSISSIPPI,TORNADO,250,K,1
27-Apr-71,29,MO,157,PERRY,TORNADO,25,K,1
1-May-71,29,MO,229,WRIGHT,TORNADO,0.25,K,1
5-May-71,29,MO,41,CHARITON,TORNADO,2.5,M,3
5-May-71,29,MO,41,CHARITON,TORNADO,2.5,M,3
5-May-71,29,MO,41,CHARITON,TORNADO,2.5,M,3
5-May-71,29,MO,97,JASPER,TORNADO,2.5,M,3
5-May-71,29,MO,41,CHARITON,TORNADO,2.5,M,3
5-May-71,29,MO,115,LINN,TORNADO,2.5,M,3
5-May-71,29,MO,109,LAWRENCE,TORNADO,25,K,1
18-May-71,29,MO,165,PLATTE,TORNADO,25,K,2
18-May-71,29,MO,21,BUCHANAN,TORNADO,25,K,2
18-May-71,29,MO,21,BUCHANAN,TORNADO,25,K,2
18-May-71,29,MO,49,CLINTON,TORNADO,25,K,2
18-May-71,29,MO,63,DE KALB,TORNADO,25,K,2
18-May-71,29,MO,63,DE KALB,TORNADO,25,K,2
7-May-73,29,MO,47,CLAY,TORNADO,25,K,2
7-May-73,29,MO,153,OZARK,TORNADO,25,K,1
7-May-73,29,MO,91,HOWELL,TORNADO,25,K,2
7-May-73,29,MO,123,MADISON,TORNADO,250,K,2
7-May-73,29,MO,167,POLK,TORNADO,25,K,0
7-May-73,29,MO,163,PIKE,TORNADO,2.5,K,1
7-May-73,29,MO,23,BUTLER,TORNADO,250,K,3
7-May-73,29,MO,207,STODDARD,TORNADO,250,K,3
7-May-73,29,MO,189,ST. LOUIS,TORNADO,25,K,2
7-May-73,29,MO,157,PERRY,TORNADO,2.5,K,1
7-May-73,29,MO,31,CAPE GIRARDEAU,TORNADO,0.25,K,0
7-May-73,29,MO,207,STODDARD,TORNADO,0.25,K,2
21-May-73,29,MO,53,COOPER,TORNADO,2.5,K,1
26-May-73,29,MO,1,ADAIR,TORNADO,25,K,1
26-May-73,29,MO,229,WRIGHT,TORNADO,2.5,K,1
26-May-73,29,MO,19,BOONE,TORNADO,250,K,2
26-May-73,29,MO,93,IRON,TORNADO,0,K,1
26-May-73,29,MO,189,ST. LOUIS,TORNADO,250,K,2
26-May-73,29,MO,175,RANDOLPH,TORNADO,0,K,0
26-May-73,29,MO,93,IRON,TORNADO,0,K,1
26-May-73,29,MO,123,MADISON,TORNADO,0,K,2
27-May-73,29,MO,69,DUNKLIN,TORNADO,250,K,1
2-Jun-73,29,MO,31,CAPE GIRARDEAU,TORNADO,0,K,1
2-Jun-73,29,MO,91,HOWELL,TORNADO,25,K,1
3-Jun-73,29,MO,187,ST. FRANCOIS,TORNADO,25,K,2
4-Jun-73,29,MO,35,CARTER,TORNADO,0,K,0
23-May-81,29,MO,165,PLATTE,TORNADO,0.03,K,0
23-May-81,29,MO,217,VERNON,TORNADO,0,K,0
24-May-81,29,MO,31,CAPE GIRARDEAU,TORNADO,2.5,M,2
24-May-81,29,MO,201,SCOTT,TORNADO,2.5,M,2
4-Jun-81,29,MO,69,DUNKLIN,TORNADO,0,K,0
15-Jun-81,29,MO,95,JACKSON,TORNADO,250,K,1
15-Jun-81,29,MO,159,PETTIS,TORNADO,250,K,1
19-Jun-81,29,MO,37,CASS,TORNADO,0,K,0
19-Jun-81,29,MO,37,CASS,TORNADO,0,K,0
20-Jun-81,29,MO,159,PETTIS,TORNADO,2.5,K,1
21-Jun-81,29,MO,219,WARREN,TORNADO,250,K,2
21-Jun-81,29,MO,95,JACKSON,TORNADO,0,K,0
21-Jun-81,29,MO,95,JACKSON,TORNADO,0,K,0
21-Jun-81,29,MO,37,CASS,TORNADO,0,K,0
21-Jun-81,29,MO,95,JACKSON,TORNADO,0.25,K,0
21-Jun-81,29,MO,37,CASS,TORNADO,0,K,0
21-Jun-81,29,MO,151,OSAGE,TORNADO,0.25,K,0
22-Jun-81,29,MO,11,BARTON,TORNADO,25,K,1
29-Jun-81,29,MO,95,JACKSON,TORNADO,0,K,0
23-Feb-77,29,MO,189,ST. LOUIS,TORNADO,250,K,1
11-Mar-77,29,MO,153,OZARK,TORNADO,25,K,1
4-Apr-77,29,MO,127,MARION,TORNADO,2.5,K,0
4-May-77,29,MO,13,BATES,TORNADO,0,K,3
4-May-77,29,MO,37,CASS,TORNADO,25,M,3
4-May-77,29,MO,195,SALINE,TORNADO,25,K,1
4-May-77,29,MO,107,LAFAYETTE,TORNADO,2.5,M,3
4-May-77,29,MO,159,PETTIS,TORNADO,25,M,3
4-May-77,29,MO,95,JACKSON,TORNADO,2.5,K,4
4-May-77,29,MO,47,CLAY,TORNADO,2.5,M,4
4-May-77,29,MO,177,RAY,TORNADO,25,K,4
4-May-77,29,MO,177,RAY,TORNADO,2.5,M,4
4-May-77,29,MO,33,CARROLL,TORNADO,2.5,M,4
4-May-77,29,MO,41,CHARITON,TORNADO,2.5,M,4
21-May-77,29,MO,81,HARRISON,TORNADO,25,K,1
21-May-77,29,MO,79,GRUNDY,TORNADO,25,K,1
30-Jun-77,29,MO,17,BOLLINGER,TORNADO,250,K,2
16-Oct-84,29,MO,19,BOONE,TORNADO,25,K,1
25-Mar-70,29,MO,23,BUTLER,TORNADO,25,K,1
25-Mar-70,29,MO,155,PEMISCOT,TORNADO,25,K,1
1-Apr-70,29,MO,133,MISSISSIPPI,TORNADO,25,K,2
14-May-82,29,MO,15,BENTON,TORNADO,0.03,K,0
14-May-82,29,MO,15,BENTON,TORNADO,0.03,K,0
14-May-82,29,MO,141,MORGAN,TORNADO,0.03,K,0
14-May-82,29,MO,141,MORGAN,TORNADO,0.25,K,1
14-May-82,29,MO,15,BENTON,TORNADO,0.03,K,0
14-May-82,29,MO,15,BENTON,TORNADO,0.03,K,1
14-May-82,29,MO,135,MONITEAU,TORNADO,0.03,K,1
14-May-82,29,MO,141,MORGAN,TORNADO,2.5,K,1
14-May-82,29,MO,141,MORGAN,TORNADO,0.03,K,0
14-May-82,29,MO,141,MORGAN,TORNADO,2.5,K,1
14-May-82,29,MO,53,COOPER,TORNADO,25,K,2
14-May-82,29,MO,53,COOPER,TORNADO,25,K,1
16-May-82,29,MO,115,LINN,TORNADO,0.03,K,1
20-May-82,29,MO,13,BATES,TORNADO,250,K,2
20-May-82,29,MO,101,JOHNSON,TORNADO,0.25,K,1
28-May-82,29,MO,95,JACKSON,TORNADO,0.03,K,0
28-May-82,29,MO,63,DE KALB,TORNADO,2.5,K,1
28-May-82,29,MO,83,HENRY,TORNADO,250,K,1
29-May-82,29,MO,19,BOONE,TORNADO,2.5,K,1
7-Jun-82,29,MO,195,SALINE,TORNADO,250,K,1
13-May-68,29,MO,147,NODAWAY,TORNADO,25,K,1
15-May-68,29,MO,37,CASS,TORNADO,0.25,K,3
15-May-68,29,MO,101,JOHNSON,TORNADO,250,K,2
15-May-68,29,MO,177,RAY,TORNADO,25,K,1
15-May-68,29,MO,107,LAFAYETTE,TORNADO,25,K,1
15-May-68,29,MO,101,JOHNSON,TORNADO,25,K,2
15-May-68,29,MO,101,JOHNSON,TORNADO,25,K,2
15-May-68,29,MO,101,JOHNSON,TORNADO,25,K,2
15-May-68,29,MO,97,JASPER,TORNADO,25,K,1
15-May-68,29,MO,99,JEFFERSON,TORNADO,25,K,1
15-May-68,29,MO,23,BUTLER,TORNADO,25,K,2
15-May-68,29,MO,69,DUNKLIN,TORNADO,0.25,K,1
11-Jun-68,29,MO,53,COOPER,TORNADO,0.03,K,0
11-Jun-68,29,MO,13,BATES,TORNADO,0.03,K,0
24-Jun-68,29,MO,91,HOWELL,TORNADO,25,K,2
24-Jun-68,29,MO,149,OREGON,TORNADO,25,K,2
24-Jun-68,29,MO,215,TEXAS,TORNADO,25,K,2
24-Jun-68,29,MO,203,SHANNON,TORNADO,2.5,K,1
24-Jun-68,29,MO,215,TEXAS,TORNADO,0.03,K,0
9-Jul-68,29,MO,153,OZARK,TORNADO,0.03,K,0
12-Apr-70,29,MO,179,REYNOLDS,TORNADO,250,K,2
12-Apr-70,29,MO,123,MADISON,TORNADO,250,K,1
19-Apr-70,29,MO,133,MISSISSIPPI,TORNADO,0.03,K,0
19-Apr-70,29,MO,201,SCOTT,TORNADO,25,K,1
29-Apr-70,29,MO,81,HARRISON,TORNADO,250,K,2
30-Apr-70,29,MO,181,RIPLEY,TORNADO,250,K,3
30-Apr-70,29,MO,23,BUTLER,TORNADO,250,K,3
9-May-70,29,MO,29,CAMDEN,TORNADO,25,K,2
9-May-70,29,MO,201,SCOTT,TORNADO,0.03,K,0
7-Apr-86,29,MO,97,JASPER,TORNADO,0,K,1
7-Apr-86,29,MO,97,JASPER,TORNADO,0.25,K,1
7-Apr-86,29,MO,119,MCDONALD,TORNADO,0,K,1
24-May-71,29,MO,221,WASHINGTON,TORNADO,250,K,2
23-Apr-85,29,MO,69,DUNKLIN,TORNADO,250,K,1
23-Apr-85,29,MO,65,DENT,TORNADO,2.5,K,0
30-Apr-85,29,MO,149,OREGON,TORNADO,0,K,0
13-May-85,29,MO,73,GASCONADE,TORNADO,250,K,1
26-May-85,29,MO,63,DE KALB,TORNADO,0,K,0
3-Aug-71,29,MO,177,RAY,TORNADO,0,K,0
13-May-74,29,MO,63,DE KALB,TORNADO,25,K,1
14-May-74,29,MO,157,PERRY,TORNADO,25,K,2
20-May-74,29,MO,133,MISSISSIPPI,TORNADO,25,K,1
23-May-74,29,MO,109,LAWRENCE,TORNADO,25,K,1
8-Jun-74,29,MO,75,GENTRY,TORNADO,25,K,0
8-Jun-74,29,MO,145,NEWTON,TORNADO,2.5,M,1
8-Jun-74,29,MO,97,JASPER,TORNADO,25,K,0
8-Jun-74,29,MO,145,NEWTON,TORNADO,0,K,1
8-Jun-74,29,MO,147,NODAWAY,TORNADO,25,K,1
8-Jun-62,29,MO,101,JOHNSON,TORNADO,0.25,K,1
9-Jun-62,29,MO,145,NEWTON,TORNADO,0.03,K,0
9-Jun-62,29,MO,229,WRIGHT,TORNADO,0.03,K,0
9-Jun-62,29,MO,215,TEXAS,TORNADO,25,K,1
24-Jun-62,29,MO,113,LINCOLN,TORNADO,0.03,K,0
5-Jul-62,29,MO,97,JASPER,TORNADO,0.25,K,0
13-Jul-62,29,MO,31,CAPE GIRARDEAU,TORNADO,25,K,1
15-Jul-62,29,MO,177,RAY,TORNADO,2.5,K,1
21-Jul-62,29,MO,3,ANDREW,TORNADO,25,K,1
21-Jul-62,29,MO,3,ANDREW,TORNADO,25,K,1
6-Oct-62,29,MO,217,VERNON,TORNADO,250,K,1
4-Mar-63,29,MO,205,SHELBY,TORNADO,25,K,1
4-Mar-63,29,MO,11,BARTON,TORNADO,25,K,1
4-Mar-63,29,MO,215,TEXAS,TORNADO,25,K,1
30-Aug-56,29,MO,189,ST. LOUIS,TORNADO,2.5,K,1
4-Dec-56,29,MO,83,HENRY,TORNADO,25,K,2
4-Dec-56,29,MO,13,BATES,TORNADO,25,K,2
4-Dec-56,29,MO,195,SALINE,TORNADO,25,K,2
4-Dec-56,29,MO,195,SALINE,TORNADO,25,K,2
4-Dec-56,29,MO,19,BOONE,TORNADO,250,K,2
22-Jan-57,29,MO,69,DUNKLIN,TORNADO,25,K,1
3-Apr-57,29,MO,69,DUNKLIN,TORNADO,2.5,K,1
3-Apr-57,29,MO,133,MISSISSIPPI,TORNADO,2.5,K,0
25-Apr-57,29,MO,123,MADISON,TORNADO,25,K,1
26-Apr-57,29,MO,11,BARTON,TORNADO,0.03,K,0
9-May-57,29,MO,189,ST. LOUIS,TORNADO,25,K,2
9-May-57,29,MO,183,ST. CHARLES,TORNADO,25,K,2
13-May-57,29,MO,149,OREGON,TORNADO,0.03,K,0
13-May-57,29,MO,91,HOWELL,TORNADO,2.5,K,1
13-May-57,29,MO,149,OREGON,TORNADO,2.5,K,1
13-May-57,29,MO,91,HOWELL,TORNADO,2.5,K,1
20-May-57,29,MO,63,DE KALB,TORNADO,25,K,2
20-May-57,29,MO,95,JACKSON,TORNADO,25,K,2
20-May-57,29,MO,95,JACKSON,TORNADO,2.5,M,5
21-May-57,29,MO,65,DENT,TORNADO,25,K,3
21-May-57,29,MO,213,TANEY,TORNADO,250,K,2
12-Jan-60,29,MO,147,NODAWAY,TORNADO,25,K,1
9-Feb-60,29,MO,187,ST. FRANCOIS,TORNADO,25,K,2
29-Mar-60,29,MO,79,GRUNDY,TORNADO,25,K,1
29-Mar-60,29,MO,207,STODDARD,TORNADO,2.5,K,1
29-Mar-60,29,MO,201,SCOTT,TORNADO,25,K,1
15-Apr-60,29,MO,37,CASS,TORNADO,25,K,3
16-Apr-60,29,MO,15,BENTON,TORNADO,25,K,3
16-Apr-60,29,MO,81,HARRISON,TORNADO,25,K,3
16-Apr-60,29,MO,129,MERCER,TORNADO,25,K,2
16-Apr-60,29,MO,129,MERCER,TORNADO,25,K,2
5-May-60,29,MO,59,DALLAS,TORNADO,2.5,K,0
6-May-60,29,MO,29,CAMDEN,TORNADO,2.5,K,1
6-May-60,29,MO,67,DOUGLAS,TORNADO,250,K,2
16-May-60,29,MO,81,HARRISON,TORNADO,2.5,K,1
16-May-60,29,MO,1,ADAIR,TORNADO,25,K,2
16-May-60,29,MO,1,ADAIR,TORNADO,25,K,2
18-May-60,29,MO,9,BARRY,TORNADO,2.5,K,1
18-May-60,29,MO,213,TANEY,TORNADO,0.25,K,0
19-May-60,29,MO,109,LAWRENCE,TORNADO,2.5,K,1
19-May-60,29,MO,11,BARTON,TORNADO,25,K,1
19-May-60,29,MO,101,JOHNSON,TORNADO,2.5,K,1
19-May-60,29,MO,115,LINN,TORNADO,2.5,K,1
4-Jun-60,29,MO,129,MERCER,TORNADO,25,K,1
10-Jun-60,29,MO,195,SALINE,TORNADO,2.5,K,1
11-Jun-60,29,MO,7,AUDRAIN,TORNADO,25,K,1
11-Jun-60,29,MO,177,RAY,TORNADO,2.5,K,1
29-Jun-60,29,MO,107,LAFAYETTE,TORNADO,250,K,1
29-Jun-60,29,MO,21,BUCHANAN,TORNADO,25,K,2
29-Jun-60,29,MO,3,ANDREW,TORNADO,25,K,1
19-May-83,28,MS,123,SCOTT,TORNADO,250,K,1
19-May-83,28,MS,79,LEAKE,TORNADO,250,K,1
5-Apr-65,29,MO,9,BARRY,TORNADO,25,K,1
5-Apr-65,29,MO,43,CHRISTIAN,TORNADO,25,K,1
5-Apr-65,29,MO,97,JASPER,TORNADO,25,K,1
5-Apr-65,29,MO,213,TANEY,TORNADO,25,K,1
10-Apr-65,29,MO,165,PLATTE,TORNADO,0.03,K,0
10-Apr-65,29,MO,165,PLATTE,TORNADO,250,K,3
10-Apr-65,29,MO,21,BUCHANAN,TORNADO,250,K,3
10-Apr-65,29,MO,63,DE KALB,TORNADO,250,K,2
10-Apr-65,29,MO,79,GRUNDY,TORNADO,250,K,2
10-Apr-65,29,MO,61,DAVIESS,TORNADO,25,K,2
10-Apr-65,29,MO,79,GRUNDY,TORNADO,25,K,2
10-Apr-65,29,MO,37,CASS,TORNADO,25,K,1
25-May-65,29,MO,65,DENT,TORNADO,0.25,K,1
26-May-65,29,MO,37,CASS,TORNADO,25,K,1
26-May-65,29,MO,95,JACKSON,TORNADO,250,K,2
26-May-65,29,MO,33,CARROLL,TORNADO,0.25,K,0
4-Jun-65,29,MO,37,CASS,TORNADO,0.25,K,0
20-Sep-79,28,MS,75,LAUDERDALE,TORNADO,2.5,K,0
7-Mar-80,28,MS,109,PEARL RIVER,TORNADO,25,K,1
7-Mar-80,28,MS,99,NESHOBA,TORNADO,2.5,K,1
20-Mar-80,28,MS,125,SHARKEY,TORNADO,250,K,1
20-Mar-80,28,MS,25,CLAY,TORNADO,25,K,1
8-Apr-80,28,MS,137,TATE,TORNADO,25,K,2
8-Apr-80,28,MS,3,ALCORN,TORNADO,250,K,2
8-Apr-80,28,MS,85,LINCOLN,TORNADO,250,K,1
13-Apr-80,28,MS,45,HANCOCK,TORNADO,250,K,2
13-Apr-80,28,MS,47,HARRISON,TORNADO,25,M,3
25-Apr-80,28,MS,19,CHOCTAW,TORNADO,25,K,1
25-Apr-80,28,MS,49,HINDS,TORNADO,25,K,2
25-Apr-80,28,MS,87,LOWNDES,TORNADO,250,K,2
25-Apr-80,28,MS,127,SIMPSON,TORNADO,2.5,M,2
25-Apr-80,28,MS,129,SMITH,TORNADO,2.5,M,2
25-Apr-80,28,MS,61,JASPER,TORNADO,2.5,M,2
18-Aug-67,29,MO,103,KNOX,TORNADO,0.03,K,0
18-Aug-67,29,MO,37,CASS,TORNADO,0.25,K,1
24-Oct-67,29,MO,85,HICKORY,TORNADO,2.5,K,1
24-Oct-67,29,MO,135,MONITEAU,TORNADO,2.5,K,2
24-Oct-67,29,MO,183,ST. CHARLES,TORNADO,25,K,2
24-Oct-67,29,MO,189,ST. LOUIS,TORNADO,250,K,3
24-Oct-67,29,MO,99,JEFFERSON,TORNADO,25,K,1
24-Oct-67,29,MO,183,ST. CHARLES,TORNADO,250,K,3
24-Oct-67,29,MO,157,PERRY,TORNADO,25,K,1
24-Oct-67,29,MO,31,CAPE GIRARDEAU,TORNADO,0.25,K,0
24-Oct-67,29,MO,201,SCOTT,TORNADO,25,K,2
20-Dec-67,29,MO,91,HOWELL,TORNADO,25,K,2
20-Dec-67,29,MO,153,OZARK,TORNADO,25,K,1
20-Dec-67,29,MO,73,GASCONADE,TORNADO,25,K,1
21-Dec-67,29,MO,93,IRON,TORNADO,2.5,M,4
21-Dec-67,29,MO,221,WASHINGTON,TORNADO,2.5,M,4
21-Dec-67,29,MO,149,OREGON,TORNADO,25,K,2
21-Dec-67,29,MO,181,RIPLEY,TORNADO,250,K,2
21-Dec-67,29,MO,157,PERRY,TORNADO,25,M,3
21-Dec-67,29,MO,157,PERRY,TORNADO,25,K,1
3-Apr-68,29,MO,215,TEXAS,TORNADO,2.5,K,2
3-Apr-68,29,MO,215,TEXAS,TORNADO,2.5,K,2
3-Apr-68,29,MO,99,JEFFERSON,TORNADO,25,K,1
3-Apr-68,29,MO,123,MADISON,TORNADO,250,K,2
3-Apr-68,29,MO,17,BOLLINGER,TORNADO,25,K,2
16-Apr-68,29,MO,5,ATCHISON,TORNADO,25,K,1
16-Apr-68,29,MO,5,ATCHISON,TORNADO,25,K,1
19-Apr-68,29,MO,145,NEWTON,TORNADO,25,K,1
26-Apr-68,29,MO,175,RANDOLPH,TORNADO,0.25,K,1
4-Dec-73,29,MO,19,BOONE,TORNADO,25,K,0
20-May-83,28,MS,49,HINDS,TORNADO,25,K,2
20-Nov-83,28,MS,125,SHARKEY,TORNADO,250,K,2
22-Nov-83,28,MS,121,RANKIN,TORNADO,25,K,1
3-Dec-83,28,MS,67,JONES,TORNADO,2.5,M,2
11-Dec-83,28,MS,35,FORREST,TORNADO,250,K,1
11-Dec-83,28,MS,67,JONES,TORNADO,250,K,1
4-Nov-88,28,MS,141,TISHOMINGO,TORNADO,0,K,1
30-Apr-85,28,MS,81,LEE,TORNADO,0,K,0
1-May-85,28,MS,159,WINSTON,TORNADO,250,K,2
21-May-85,28,MS,45,HANCOCK,TORNADO,25,K,1
21-May-85,28,MS,45,HANCOCK,TORNADO,25,K,1
21-May-85,28,MS,45,HANCOCK,TORNADO,2.5,K,1
21-May-85,28,MS,59,JACKSON,TORNADO,250,K,2
21-May-85,28,MS,59,JACKSON,TORNADO,250,K,1
18-Dec-57,29,MO,187,ST. FRANCOIS,TORNADO,25,K,2
18-Dec-57,29,MO,157,PERRY,TORNADO,250,K,2
18-Dec-57,29,MO,31,CAPE GIRARDEAU,TORNADO,250,K,2
18-Dec-57,29,MO,31,CAPE GIRARDEAU,TORNADO,250,K,2
18-Dec-57,29,MO,157,PERRY,TORNADO,25,K,2
18-Dec-57,29,MO,201,SCOTT,TORNADO,2.5,M,2
19-Dec-57,29,MO,57,DADE,TORNADO,25,K,2
5-Apr-58,29,MO,157,PERRY,TORNADO,2.5,K,1
23-Apr-58,29,MO,189,ST. LOUIS,TORNADO,2.5,K,1
3-May-58,29,MO,189,ST. LOUIS,TORNADO,0.25,K,1
3-May-58,29,MO,183,ST. CHARLES,TORNADO,0.25,K,1
31-May-58,29,MO,183,ST. CHARLES,TORNADO,25,K,1
31-May-58,29,MO,217,VERNON,TORNADO,250,K,2
31-May-58,29,MO,145,NEWTON,TORNADO,25,K,2
10-Jun-58,29,MO,89,HOWARD,TORNADO,0.03,K,0
10-Jun-58,29,MO,195,SALINE,TORNADO,0.03,K,0
10-Jun-58,29,MO,183,ST. CHARLES,TORNADO,250,K,2
30-Jun-87,28,MS,107,PANOLA,TORNADO,250,K,1
4-Nov-88,28,MS,141,TISHOMINGO,TORNADO,250,K,1
4-Nov-88,28,MS,141,TISHOMINGO,TORNADO,250,K,3
4-Nov-88,28,MS,69,KEMPER,TORNADO,25,K,1
4-Nov-88,28,MS,117,PRENTISS,TORNADO,25,K,1
4-Nov-88,28,MS,101,NEWTON,TORNADO,250,K,1
4-Nov-88,28,MS,95,MONROE,TORNADO,25,K,1
4-Nov-88,28,MS,153,WAYNE,TORNADO,250,K,3
4-Nov-88,28,MS,113,PIKE,TORNADO,25,K,1
4-Nov-88,28,MS,91,MARION,TORNADO,25,K,1
12-Nov-88,28,MS,149,WARREN,TORNADO,25,K,1
12-Nov-88,28,MS,49,HINDS,TORNADO,25,K,1
19-Nov-88,28,MS,5,AMITE,TORNADO,250,K,1
19-Nov-88,28,MS,127,SIMPSON,TORNADO,25,K,1
19-Nov-88,28,MS,101,NEWTON,TORNADO,25,K,1
19-Nov-88,28,MS,11,BOLIVAR,TORNADO,2.5,K,1
19-Nov-88,28,MS,11,BOLIVAR,TORNADO,2.5,K,1
19-Nov-88,28,MS,133,SUNFLOWER,TORNADO,250,K,3
19-Nov-88,28,MS,107,PANOLA,TORNADO,25,K,1
19-Nov-88,28,MS,27,COAHOMA,TORNADO,250,K,1
19-Nov-88,28,MS,123,SCOTT,TORNADO,250,K,2
19-Nov-88,28,MS,79,LEAKE,TORNADO,250,K,2
19-Nov-88,28,MS,55,ISSAQUENA,TORNADO,25,K,1
19-Nov-88,28,MS,15,CARROLL,TORNADO,250,K,2
19-Nov-88,28,MS,81,LEE,TORNADO,2.5,M,3
19-Nov-88,28,MS,115,PONTOTOC,TORNADO,25,K,1
18-May-89,28,MS,5,AMITE,TORNADO,250,K,1
20-May-89,28,MS,3,ALCORN,TORNADO,0,K,0
5-Jun-89,28,MS,123,SCOTT,TORNADO,25,K,1
5-Jun-89,28,MS,111,PERRY,TORNADO,2.5,K,1
8-Jun-89,28,MS,67,JONES,TORNADO,25,K,1
8-Jun-89,28,MS,75,LAUDERDALE,TORNADO,25,K,1
31-Mar-81,28,MS,113,PIKE,TORNADO,250,K,2
31-Mar-81,28,MS,31,COVINGTON,TORNADO,250,K,2
18-May-81,28,MS,89,MADISON,TORNADO,250,K,2
6-Jun-81,28,MS,93,MARSHALL,TORNADO,25,K,1
6-Jun-81,28,MS,149,WARREN,TORNADO,2.5,K,1
13-Sep-81,28,MS,93,MARSHALL,TORNADO,2.5,K,1
3-Jan-82,28,MS,101,NEWTON,TORNADO,2.5,M,3
23-Jan-82,28,MS,75,LAUDERDALE,TORNADO,250,K,1
14-Dec-87,28,MS,5,AMITE,TORNADO,250,K,1
4-Oct-90,28,MS,81,LEE,TORNADO,250,K,1
21-May-57,29,MO,223,WAYNE,TORNADO,2.5,K,1
21-May-57,29,MO,179,REYNOLDS,TORNADO,0.03,K,1
21-May-57,29,MO,221,WASHINGTON,TORNADO,25,M,3
21-May-57,29,MO,35,CARTER,TORNADO,250,K,4
5-May-91,28,MS,161,YALOBUSHA,TORNADO,25,K,1
5-May-91,28,MS,17,CHICKASAW,TORNADO,250,K,1
30-Jun-60,29,MO,183,ST. CHARLES,TORNADO,0.25,K,0
26-Aug-92,28,MS,77,LAWRENCE,TORNADO,25,K,1
26-Aug-92,28,MS,77,LAWRENCE,TORNADO,0.25,K,0
26-Aug-92,28,MS,85,LINCOLN,TORNADO,25,K,1
26-Aug-92,28,MS,77,LAWRENCE,TORNADO,2.5,K,0
26-Aug-92,28,MS,29,COPIAH,TORNADO,2.5,K,0
26-Aug-92,28,MS,21,CLAIBORNE,TORNADO,0.25,K,0
26-Aug-92,28,MS,149,WARREN,TORNADO,0.25,K,0
26-Aug-92,28,MS,79,LEAKE,TORNADO,25,K,1
26-Aug-92,28,MS,29,COPIAH,TORNADO,0.25,K,0
26-Aug-92,28,MS,69,KEMPER,TORNADO,25,K,1
26-Aug-92,28,MS,163,YAZOO,TORNADO,0.25,K,0
26-Aug-92,28,MS,53,HUMPHREYS,TORNADO,2.5,K,0
26-Aug-92,28,MS,7,ATTALA,TORNADO,2.5,K,0
26-Aug-92,28,MS,51,HOLMES,TORNADO,25,K,0
26-Aug-92,28,MS,23,CLARKE,TORNADO,0.25,K,0
26-Aug-92,28,MS,75,LAUDERDALE,TORNADO,250,K,0
22-Jul-61,29,MO,111,LEWIS,TORNADO,25,K,1
22-Jul-61,29,MO,159,PETTIS,TORNADO,250,K,1
22-Jul-61,29,MO,95,JACKSON,TORNADO,25,K,2
15-Dec-87,28,MS,117,PRENTISS,TORNADO,250,K,2
15-Dec-87,28,MS,117,PRENTISS,TORNADO,25,K,1
19-Jan-88,28,MS,11,BOLIVAR,TORNADO,25,K,1
19-Jan-88,28,MS,33,DE SOTO,TORNADO,2.5,M,2
19-Jan-88,28,MS,7,ATTALA,TORNADO,250,K,1
19-Jan-88,28,MS,7,ATTALA,TORNADO,2.5,M,4
19-Jan-88,28,MS,25,CLAY,TORNADO,2.5,M,3
19-Jan-88,28,MS,17,CHICKASAW,TORNADO,2.5,M,3
19-Jan-88,28,MS,75,LAUDERDALE,TORNADO,25,K,1
3-Mar-88,28,MS,47,HARRISON,TORNADO,250,K,2
21-May-57,29,MO,187,ST. FRANCOIS,TORNADO,25,M,3
21-May-57,29,MO,187,ST. FRANCOIS,TORNADO,25,M,3
21-May-57,29,MO,31,CAPE GIRARDEAU,TORNADO,25,K,2
21-May-57,29,MO,111,LEWIS,TORNADO,250,K,2
